name,price,year,total_km,location,engine_type,transmission
2012 Bentley Flying Spur 6.0 L W12,2100000000,2012,30000,"Tangerang Selatan
5 Seat
5998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2011 Mercedes Benz S-Class S 350 FL RSE,365000000,2011,,,,
2009 Porsche Panamera Turbo S PDK,695000000,2009,14000,"Tangerang Selatan
4 Seat
4806 Cc
Lihat Detail Penjual",Bensin,
2024 BMW 7 Series Sedan 735i M Sport,1999000000,2024,,,,Otomatis
2022 BMW 5 Series Sedan 520i M Sport,729000000,2022,4000,"Tangerang Selatan
5 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2018 BMW 7 Series Sedan 740Li Pure Excellence,775000000,2018,,,,Otomatis
2018 Mercedes Benz S-Class S 450 4Matic Luxury,1575000000,2018,22000,"Tangerang Selatan
4 Seat
2999 Cc
Lihat Detail Penjual",Bensin,Otomatis
2018 Lexus LS 500 Executive,1950000000,2018,,,,
2015 Maserati Quattroporte S V6,1195000000,2015,14000,"Tangerang Selatan
4 Seat
2979 Cc
Lihat Detail Penjual",Bensin,Otomatis
2014 Mercedes Benz S-Class S 300 L AT,375000000,2014,40121,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
2014 Maserati Quattroporte 3.0 V6 HP TWIN TURBO,1075000000,2014,8000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2007 Mercedes Benz S-Class S 300 CKD,250000000,2007,76124,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2023 BMW i7 xDrive60 Gran Lusso,4400000000,2023,,,,Otomatis
2021 Lexus ES 300h Ultra Luxury,799000000,2021,11012,"Tangerang Selatan
5 Seat
2487 Cc
Lihat Detail Penjual",Bensin,CVT
2021 Porsche Taycan Turbo,3350000000,2021,12000,"Tangerang Selatan
4 Seat
Lihat Detail Penjual",,Otomatis
2017 Maserati Quattroporte S V6,1225000000,2017,5500,"Tangerang Selatan
4 Seat
2979 Cc
Lihat Detail Penjual",Bensin,Otomatis
2012 Toyota Mark X Sedan 2.5L X AT,199000000,2012,,,,Otomatis
2012 BMW 5 Series Sedan 520i A/T F 10,245000000,2012,70000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2014 Mercedes Benz S-Class S 500,1100000000,2014,,,,
2007 Nissan Latio Sedan 1.8L AT,90000000,2007,200000,Bandung,Bensin,Otomatis
1996 Mercedes Benz S-Class S 600 L,675000000,1996,58000,,Bensin,
1999 Mercedes Benz Class C C230,125000000,1999,,,,Otomatis
1992 Volvo 960 2.3 Sedan AT,375000000,1992,20000,"Tangerang Selatan
5 Seat
2300 Cc
Lihat Detail Penjual",Bensin,Otomatis
1985 Mercedes Benz 280E E280,138000000,1985,149000,Surabaya,Bensin,Otomatis
2022 BMW 7 Series Sedan 730Li M Sport,1525000000,2022,5012,"Tangerang Selatan
5 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2015 Mercedes Benz CLA-Class 200 AT,358000000,2015,50000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
2015 BMW M3 Sedan 3.0L AT,1525000000,2015,19000,Surabaya,Bensin,Otomatis
2013 Toyota Limo 1.5 STD BEMDKD,85000000,2013,100000,Pekanbaru,Bensin,
2013 BMW 7 series 2015 730Ld,475000000,2013,182000,Surabaya,Bensin,
2012 Rolls Royce Ghost 6.6 L,4250000000,2012,13000,"Tangerang Selatan
5 Seat
6592 Cc
Lihat Detail Penjual",Bensin,Otomatis
2011 Mercedes Benz S-Class S 350 L,388000000,2011,80000,Surabaya,Bensin,
2010 Toyota Crown Royal 3.0 ROYAL SALOON AT SDN,375000000,2010,,,,Otomatis
2008 Lexus GS 300 CBU,169000000,2008,120000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2008 Mercedes Benz S-Class S 300 L AT,288000000,2008,,,,Otomatis
2005 Mercedes Benz S-Class S 280 L,158000000,2005,76000,Surabaya,Bensin,
2003 Mercedes Benz S-Class S 500,150000000,2003,1370,,Bensin,
2000 Mercedes Benz S-Class S 320 L,139000000,2000,,,,
2023 Bentley Flying Spur 6.0 L W12,7000000000,2023,1000,"Tangerang Selatan
5 Seat
5998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2020 Lexus ES 250,665000000,2020,,,,Otomatis
2017 Lexus ES 300h,425000000,2017,61000,"Tangerang Selatan
4 Seat
2494 Cc
Lihat Detail Penjual",,CVT
2024 Mercedes Benz S-Class S 450 4Matic Luxury,1885000000,2024,,,,Otomatis
2013 Rolls Royce Phantom 6.7 L,9000000000,2013,13000,"Tangerang Selatan
5 Seat
6749 Cc
Lihat Detail Penjual",Bensin,Otomatis
2005 Toyota Limo LIMO,65000000,2005,200000,Pekanbaru,Bensin,
2018 Suzuki Neo Baleno 1.5 AT,165000000,2018,74000,"Tangerang
Lihat Detail Penjual",Bensin,Otomatis
2017 BMW 5 Series Sedan 530i Luxury,720000000,2017,,,,Otomatis
2016 BMW 5 Series Sedan 520 M54 Facelift,480000000,2016,41000,Surabaya,Bensin,
2016 Lexus GS 200t,640000000,2016,60000,"Jakarta Utara
5 Seat
1998 Cc
Ventilasi Ac Belakang
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Air Quality Control
Layar Sentuh
Lihat Detail Penjual",Bensin,Otomatis
2015 Mercedes Benz CLA-Class CLA 200 SPORT 1.6 A,480000000,2015,,,,
2014 BMW 5 Series Sedan 520i AT,385000000,2014,124000,Surabaya,Bensin,Otomatis
2013 BMW 5 Series Sedan 520d Luxury,310000000,2013,60000,"Jakarta Utara
5 Seat
1995 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Layar Sentuh
Lihat Detail Penjual",Diesel,Otomatis
2013 Porsche Panamera S E-Hybrid Tiptronic S,988000000,2013,,,Hybrid,Manual
2012 Toyota Limo 1.5 STD BEMDKD,75000000,2012,100000,Pekanbaru,Bensin,
2010 Chevrolet Optra MAGNUM 1.6 A/T,79000000,2010,100000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2010 Nissan Teana 2.5 XV,134000000,2010,,,,
2010 BMW 7 Series Sedan 730Li M Sport,279000000,2010,120000,"Jakarta Selatan
5 Seat
1998 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2009 Nissan Teana 2.5 XV,129000000,2009,,,,
2009 Mercedes Benz S-Class S 350 L,258000000,2009,85000,Surabaya,Bensin,
2008 Mitsubishi Lancer Evolution EVOLUTION X 2.0 AT TURBO,745000000,2008,46000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
2013 Ford Focus 2.0 SPORTY AT,159000000,2013,78000,,Bensin,Otomatis
2012 Audi A6 2.8 FSI AT,248000000,2012,87000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2014 Mazda 6 2.5L Sedan AT,269000000,2014,,,,Otomatis
2011 Nissan Teana 2.5L CVT AT,135000000,2011,15000,,Bensin,CVT
2015 Toyota Limo 1.5 STD TAXI,90000000,2015,15000,,Bensin,
1997 Toyota Starlet 1.3 EP 81 S SE MT SDN,78000000,1997,,,,Manual
1997 BMW 7 Series Sedan 735i M Sport,118000000,1997,140000,Surabaya,Bensin,Otomatis
1993 Mitsubishi Eterna 2.0 DOHC GTI M/T SDN,139000000,1993,82000,"Jakarta Utara
Lihat Detail Penjual",Bensin,
1992 Mercedes Benz S-Class S 300 L AT,155000000,1992,,,,Otomatis
2023 Daihatsu Rocky 1.0L R TC CVT ASA,225000000,2023,14000,Surabaya,Bensin,CVT
2018 BMW 7 series 2015 730Li,475000000,2018,,,,Otomatis
2014 Audi A6 2.0L TFSI,249000000,2014,90000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2014 BMW 5 Series Sedan 520 M54 Facelift,399000000,2014,47000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2014 Mercedes Benz S-Class S 400 Hybrid,675000000,2014,,,Hybrid,Otomatis
2011 Audi A6 2.0L TFSI,179000000,2011,100000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2011 BMW 5 Series Sedan 520 M54 Facelift,278000000,2011,55000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2011 BMW 5 Series Sedan 528I AT,320000000,2011,,,,Otomatis
2010 Mitsubishi Grandis 2.4 MIVEC A/T,125000000,2010,150000,Surabaya,Bensin,
2008 Lexus IS 2015 3.0 AT,265000000,2008,,,,Otomatis
2004 Mercedes Benz S-Class S280,148000000,2004,120000,Surabaya,Bensin,Otomatis
2003 Mercedes Benz S-Class S320LAT,155000000,2003,54000,"Jakarta Utara
5 Seat
3199 Cc
Lihat Detail Penjual",Bensin,Otomatis
2010 Chevrolet Optra LS 1.6 AT,79000000,2010,95000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2005 BMW 7 Series Sedan 730 LI LUXURY 2.0L,159000000,2005,,,,
2012 Hyundai Avenga 1.5 AT,87400000,2012,125000,Semarang,Bensin,Otomatis
2023 BMW 7 Series Sedan 730Li M Sport,159000000,2023,90000,"Jakarta Selatan
5 Seat
1998 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2012 Audi A6 2.0L TFSI,219000000,2012,,,,
2012 BMW 5 Series Sedan 520d Luxury,245000000,2012,70000,"Jakarta Barat
5 Seat
1995 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Layar Sentuh
Lihat Detail Penjual",Diesel,Otomatis
2001 Hyundai SONATA EF 2.5 AUTOMATIC,60000000,2001,103000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
1995 Mitsubishi Lancer GLXi SOHC MPI 1.8 A/T,55000000,1995,,,,
2020 Honda Civic RS 1.5L,410000000,2020,30000,"Jakarta Selatan
5 Seat
1498 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Layar Sentuh
Lihat Detail Penjual",Bensin,CVT
2014 Toyota Limo 1.5 STD,85000000,2014,100000,Pekanbaru,Bensin,
2014 Lexus ES ES 300 H AT,355000000,2014,,,,Otomatis
2012 Peugeot 408 4 Doors 2.0L,99000000,2012,110000,"Jakarta Selatan
5 Seat
1997 Cc
Ventilasi Ac Belakang
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Anti Lock Braking System
Sensor Parkir
Lihat Detail Penjual",Bensin,Otomatis
2012 Nissan Teana 2.5 XV,129000000,2012,129654,"Jakarta Selatan
5 Seat
2488 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Anti Lock Braking System
Lihat Detail Penjual",Bensin,CVT
2011 Toyota Limo 1.5 STD,70000000,2011,,,,
2007 Volvo S80 2.4 AT,95000000,2007,100000,,Bensin,Otomatis
2001 BMW 5 Series Sedan 530i Opulence,150000000,2001,,,,Otomatis
1973 Toyota Crown Royal 3.0 ROYAL SALOON MT SDN,85000000,1973,123456,,Diesel,Manual
2015 Jaguar XF 2.0 HSE,540000000,2015,,,,Otomatis
2002 Mitsubishi Lancer 1.6 SOHC GLXi M/T SDN,80000000,2002,164000,,Bensin,
1997 Volvo S90 3.0L AT,72500000,1997,123456,"Tangerang Selatan
5 Seat
3000 Cc
Airbag Penumpang Depan
Jok Dilapis Kulit
Lihat Detail Penjual",Bensin,Otomatis
1994 Toyota Starlet 1.0 EP 80 MT SDN,45000000,1994,,,,Manual
2023 BMW 5 Series Sedan 523i EXECUTIVE CBU,269000000,2023,65000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2011 Hyundai Avega GL 1.5 MT,61000000,2011,125000,Surabaya,Bensin,Manual
2008 Toyota Limo LIMO,65000000,2008,,,,
2003 BMW 5 Series Sedan 530I,110000000,2003,103000,Bogor,Bensin,Otomatis
2007 Nissan Teana JS 2.3 A/T,89000000,2007,135000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2001 Mitsubishi Lancer 1.6 DOHC GTi M/T SDN,55000000,2001,,,,
2000 Jaguar S-Type 2002-2008 AT,149000000,2000,57000,"Jakarta Utara
5 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2023 Audi A6 2.0L TFSI,219000000,2023,,,,
2023 Nissan Teana 2.5 XV,219000000,2023,90000,"Jakarta Selatan
5 Seat
2488 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Anti Lock Braking System
Lihat Detail Penjual",Bensin,CVT
2002 Mercedes Benz S-Class S280,85000000,2002,70000,"Tangerang Selatan
5 Seat
Lihat Detail Penjual",Bensin,Otomatis
2003 Hyundai Accent 1.5 GL M/T,58000000,2003,,,,
2012 Toyota Limo 1.5 STD,68000000,2012,150000,Pekanbaru,Bensin,
2013 Hyundai Avenga Gx,69000000,2013,105000,Bandung,Bensin,Manual
1997 Mitsubishi Lancer Evolution evo3mt,55000000,1997,,,,Manual
1995 Toyota Starlet 1.3 EP 81 SEG POWER STEERING MT SDN,55000000,1995,99000,Bandung,Bensin,Manual
1994 Toyota Starlet 1.3 EP 81 S SE MT SDN,47500000,1994,,,,Manual
1992 Toyota Starlet 1.3 EP 81 SEG POWER STEERING MT SDN,40000000,1992,200000,,Bensin,Manual
2013 Geely EMGRAND7 1.8 L,61000000,2013,77001,Yogyakarta,Bensin,Manual
2001 BMW 5 Series Sedan 530i Luxury,75000000,2001,,,,Otomatis
1987 Mitsubishi Eterna 2.0 SOHC M/T SDN,40000000,1987,123456,,Bensin,
2017 BMW 5 Series Sedan 520i M Sport,500000000,2017,74000,"Jakarta Pusat
5 Seat
1998 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2009 Honda Accord VTI 2.4L AT,135000000,2009,,,,Otomatis
2021 Suzuki Neo Baleno 1.5 AT,195000000,2021,16000,Pekanbaru,Bensin,Otomatis
2013 Toyota Vios G M/T,170000000,2013,12345,Semarang,Bensin,Manual
2008 Toyota Camry V 2.5L AT,110000000,2008,,,,Otomatis
2015 Nissan Teana 2.5 XV,67000000,2015,70000,Medan,Bensin,CVT
2012 Honda Accord 2.4L i-VTEC AT,63000000,2012,,,,Otomatis
2006 Hyundai Excel 1.5 MT,40000000,2006,259211,Bandung,Bensin,Manual
2016 Mercedes Benz S-Class S280,68000000,2016,40000,,Bensin,Otomatis
2019 Audi A3 S3 S-tronic,55660000,2019,,,,
2006 Honda Civic 2.0 E AT,55000000,2006,97400,Medan,Bensin,Otomatis
2019 Toyota Vios G TRD 1.5L AT,91000000,2019,,,,Otomatis
2015 Honda City VTEC 1.5L MT,170000000,2015,1345,,Bensin,Manual
2014 Honda Civic 2.0 E AT,56000000,2014,57000,,Bensin,Otomatis
2015 Toyota Vios G TRD AT,43000000,2015,26130,Semarang,Bensin,Otomatis
2005 Toyota Vios G M/T,45000000,2005,103760,Palembang,Bensin,Manual
2015 Toyota Vios LIMO,50000000,2015,,,,
2015 Toyota Vios 1.5L TRD AT,55000000,2015,29400,Medan,Diesel,Otomatis
2005 Mitsubishi Grandis 2.4 MIVEC A/T,52000000,2005,151981,Balikpapan,Bensin,
2022 Tesla Model 3 Long Range,680000000,2022,1000,Batam,,Otomatis
2012 Ford Fiesta SEDAN 1.6 A/T,82000000,2012,,,,
2015 Mazda 2 SEDAN S AT,78000000,2015,3800,Palembang,Bensin,Otomatis
