name,price,year,total_km,location,engine_type,transmission
2015 Toyota Agya E A/T,105000000,2015,,,,Otomatis
2014 Toyota Agya 1.0L AT,90000000,2014,71000,Depok,Bensin,Otomatis
2014 Toyota Agya 1.2 TRD MT TRD,111000000,2014,123,Denpasar,Bensin,Manual
2013 Honda Jazz CVT,138000000,2013,119000,Surabaya,Bensin,CVT
2012 Toyota Yaris J MT,95000000,2012,,,,Manual
2010 Honda Jazz CVT,128000000,2010,102000,"Jakarta Selatan
5 Seat
1497 Cc
Power Outlet
Layar Sentuh
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,CVT
2004 Honda Jazz 1.4L i-DSI MT,79000000,2004,150000,Denpasar,Bensin,Manual
2023 Daihatsu Ayla 1.0L M MT,125000000,2023,5000,Pekanbaru,Bensin,Manual
2016 Honda Brio 1.2L S MT,115000000,2016,31571,Sidoarjo,Bensin,Manual
2018 Toyota Yaris G CVT 7 AB,199000000,2018,53904,Surabaya,Bensin,CVT
2013 Toyota Agya 1.0L G M/T,91000000,2013,45000,,Bensin,Manual
2013 Honda Brio IVTEC E 1.3L MT,126000000,2013,,,,Manual
2010 Toyota Yaris S Limited AT,104000000,2010,142108,"Jakarta Timur
5 Seat
1497 Cc
Lihat Detail Penjual",Bensin,Otomatis
2019 Toyota Agya 1.2L GR Sport M/T,120000000,2019,27872,Sidoarjo,Bensin,Manual
2015 Toyota Yaris G MT,160000000,2015,,,,Manual
2012 Honda Brio 1.3 E M/T,110000000,2012,80000,,Bensin,
1970 Honda Jazz RS CVT,222000000,1970,40000,"Jakarta Utara
5 Seat
1497 Cc
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Layar Sentuh
Anti Lock Braking System
Lihat Detail Penjual",Bensin,CVT
2019 Honda Jazz 1.5 RS AT BLACK TOP LIMITED EDITION,220000000,2019,50000,Bandung,Bensin,Otomatis
2018 Daihatsu Ayla 1.0L X AT,118000000,2018,,,,Otomatis
2017 Daihatsu Ayla  1.0 X AT DELUXE,92000000,2017,30000,,Bensin,Otomatis
2013 Daihatsu Ayla 1.0L X AT,91000000,2013,90000,Surabaya,Bensin,Otomatis
2016 Honda Jazz 1.5 M Bensin AT,93000000,2016,,,Bensin,Otomatis
2012 Honda Brio SPORT IVTEC E 1.3L AT,110000000,2012,,,,Otomatis
2004 Honda Brio 1.2 E MT,103000000,2004,45000,,Bensin,Manual
2008 Honda Jazz IDSI A/T,92000000,2008,108000,Depok,Bensin,
2017 Daihatsu Ayla 1.0L X AB MT,92000000,2017,,,,Manual
2007 Toyota Yaris E MT,105000000,2007,49000,Surabaya,Bensin,Manual
2003 Honda Brio i-VTEC E 1.2L AT,100000000,2003,,,,Otomatis
2014 Daihatsu Ayla  1.2 X MT,92000000,2014,55000,,Bensin,Manual
2023 Daihatsu Ayla 1.0L D Plus MT,110000000,2023,3900,"Jakarta Selatan
5 Seat
998 Cc
Power Outlet
Anti Lock Braking System
Lihat Detail Penjual",Bensin,Manual
2020 Toyota Agya 1.2L G CVT,128000000,2020,,,,CVT
1970 Toyota Agya 1.0L G M/T,110000000,1970,,,,Manual
2023 Toyota Agya 1.0L G M/T,72000000,2023,2688,,Bensin,Manual
2011 Toyota Yaris Heykers M/T,105000000,2011,15639,,Bensin,Manual
2008 Honda Jazz 1.5L S AT,125000000,2008,180000,Malang,Bensin,Otomatis
2019 Daihatsu Ayla 1.0L D MT,75000000,2019,1000,,Bensin,Manual
2006 Toyota Yaris 1.5 E AT FL,90000000,2006,,,,Otomatis
2007 Toyota Yaris TRD E Grade M/T,85000000,2007,,,,Manual
2009 Toyota Yaris 1.5 J AT MC,99000000,2009,,,,Otomatis
2018 Honda Jazz S MT,182000000,2018,61588,Surabaya,Bensin,Manual
2007 Honda Jazz 1.4L i-DSI CVT,85000000,2007,,,,CVT
2018 Honda Jazz MT,205000000,2018,34784,Bekasi,Bensin,Manual
2014 Honda Jazz A/T,188000000,2014,105000,Malang,Bensin,
2022 Daihatsu Ayla  1.0 D MT,93000000,2022,,,,Manual
2005 Honda Jazz IDSI M/T,75000000,2005,126881,Palembang,Bensin,
2009 Kia Picanto SE 1.1 L M/T,57000000,2009,,,,
2018 Suzuki Baleno HB A/T,169000000,2018,61101,,Bensin,
2015 Mazda 2 Hatchback R 1.5L AT,160000000,2015,91000,,Bensin,Otomatis
2016 Suzuki Swift GX AT,160000000,2016,73000,Yogyakarta,Bensin,Otomatis
2013 Nissan March XS 1.5 M/T,82000000,2013,140000,Bandung,Bensin,
2014 Mazda 2 1.5L GT AT,161000000,2014,58000,"Jakarta Pusat
Lihat Detail Penjual",Bensin,Otomatis
2017 Honda Civic Type R 2.0L R,950000000,2017,,,,Manual
2012 Kia Picanto PICANTO,100000000,2012,136000,Denpasar,Bensin,
2017 Honda Civic Type R 6-Speed MT,795000000,2017,,,,Manual
2014 Suzuki Karimun Wagon R GA 1.0L MT,80000000,2014,,,,Manual
2022 Suzuki Ignis GL 1.2 AT,150000000,2022,13184,,Bensin,Otomatis
2010 Daihatsu Sirion 1.3L D AT SPORT,85000000,2010,98052,,Bensin,Otomatis
2019 Suzuki Karimun Wagon R GL 4X2 MT,94000000,2019,,,,Manual
2019 Suzuki Baleno Next G 1.5L AT,175000000,2019,65000,Bandung,Bensin,Otomatis
2010 Kia Picanto SE 1.1 L M/T,63000000,2010,,,,
2010 Suzuki Swift SWIFT M/T,120000000,2010,50000,,Bensin,
2017 Suzuki Ignis GX AGS 1.2 MT,130000000,2017,,,,Manual
2017 Daihatsu Sirion 1.3L MT,120000000,2017,89000,,Bensin,Manual
2014 Mitsubishi Mirage 1.2L GLS MT,94000000,2014,70000,,Bensin,Manual
2014 Suzuki Splash GL 1.5L MT,95000000,2014,,,,Manual
2015 Suzuki Splash GL MT,115000000,2015,,,,Manual
2019 Suzuki Baleno MT,166000000,2019,39000,Denpasar,Bensin,Manual
2008 Suzuki Swift 1.5 ST M/T MNB,110000000,2008,105000,,Bensin,
2014 Suzuki Splash AT,108000000,2014,,,,Otomatis
2012 Mitsubishi Mirage GLX,80000000,2012,110000,Bandung,Bensin,Manual
2011 Suzuki Splash GL MT,81000000,2011,80000,Depok,Bensin,Manual
2012 Mazda 2 HB R AT,115000000,2012,,,,Otomatis
2013 Mazda 2 Hatchback R 1.5 MT,125000000,2013,106232,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Manual
2021 Mazda 2 GT AT,285000000,2021,100000,"Tangerang
5 Seat
1496 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Perintah Suara
Cruise Control
Lihat Detail Penjual",Bensin,Otomatis
2014 Suzuki Karimun Wagon R GS GS Airbag,80000000,2014,75000,"Jakarta Selatan
5 Seat
998 Cc
Power Outlet
Airbag Penumpang Depan
Alarm Mobil
Lampu Kabut Depan
Lihat Detail Penjual",Bensin,Manual
2009 Kia Picanto SE 1.1 M/T MNB,70000000,2009,,,,
2016 Mazda 2 Hatchback R 1.5L AT,168000000,2016,74000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2016 Mazda 2 1.5 GT AT,182000000,2016,,,,Otomatis
2011 Nissan March 1.2L AT,75000000,2011,,,,Otomatis
2017 Suzuki Ignis GX MT,123000000,2017,75000,Malang,Bensin,Manual
2017 Suzuki Ignis 1.2 GLX,105000000,2017,42088,"Tangerang
Lihat Detail Penjual",Bensin,
2013 Suzuki Swift GX 1.5L AT,119000000,2013,,,,Otomatis
2011 Nissan Juke CVT AT,125000000,2011,120000,"Jakarta Barat
Lihat Detail Penjual",Bensin,CVT
2019 Suzuki Ignis GX M/T,137000000,2019,55000,,Bensin,
2018 Suzuki Karimun Wagon R GS GS Airbag,110000000,2018,60000,,Bensin,Manual
2011 Suzuki Swift GT 3 M/T,120000000,2011,105000,,Bensin,
2011 Mazda 2 HB SPORTS 4 AT,90000000,2011,124000,Depok,Bensin,Otomatis
2013 Mitsubishi Mirage GLX,85000000,2013,100000,,Bensin,Manual
2019 Nissan March 1.2L AT,111480000,2019,30000,Medan,Bensin,Otomatis
2013 Nissan March 1.2L MT,95000000,2013,83000,,Bensin,Manual
2015 Nissan March 1.2L AT,105000000,2015,91700,Bandung,Bensin,Otomatis
2017 Nissan March 1.2L AT,121000000,2017,,,,Otomatis
2014 Ford Fiesta Ecoboost 1.0L AT,125000000,2014,87000,"Tangerang
5 Seat
998 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2021 Suzuki Baleno AT,214000000,2021,12000,Bogor,Bensin,Otomatis
2015 Suzuki Karimun Wagon R WAGON R AGS GX,100000000,2015,,,,
2016 Mazda 2 R AT,165000000,2016,112345,"Tangerang
5 Seat
1496 Cc
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Cruise Control
Lingkar Kemudi Dengan Tombol Multi Fungsi
Layar Sentuh
Lihat Detail Penjual",Bensin,Otomatis
2013 Mazda 2 RZ AT,120000000,2013,84545,"Tangerang
Lihat Detail Penjual",Bensin,Otomatis
2017 Suzuki Ignis 1.2 GL MT,125000000,2017,40000,Semarang,Bensin,Manual
2014 Kia Picanto SE 1.2L MT,95000000,2014,,,,Manual
2012 Mazda 2 V MT,90000000,2012,65000,,Bensin,Manual
2018 Suzuki Ignis GX M/T,125000000,2018,50000,"Tangerang
Lihat Detail Penjual",Bensin,
2018 Suzuki Baleno HB M/T,160000000,2018,,,,
2018 Suzuki Ignis GX MT,120000000,2018,30000,"Jakarta Selatan
5 Seat
1197 Cc
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Lingkar Kemudi Dengan Tombol Multi Fungsi
Layar Sentuh
Anti Lock Braking System
Lihat Detail Penjual",Bensin,Manual
2022 Suzuki Ignis Sport Edition AGS,180000000,2022,7000,Malang,Bensin,Otomatis
2012 Mitsubishi Mirage Exceed,80000000,2012,,,,
2011 Mazda 2 Hatchback R 1.5L AT,100000000,2011,89000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2020 Suzuki Karimun Wagon R GS BLIND VAN Airbag,110000000,2020,38855,,Bensin,Manual
2018 Kia Picanto GT AT,125000000,2018,7105,,Bensin,Otomatis
2016 Mazda 2 GT AT,170000000,2016,9000,"Jakarta Selatan
5 Seat
1496 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2015 Daihatsu Sirion 1.3L D MT MC,110000000,2015,,,,Manual
2008 Suzuki Swift GX M/T,90000000,2008,145739,,Bensin,
2018 Kia Picanto PICANTO,120000000,2018,7105,Medan,Bensin,
2015 Daihatsu Sirion 1.3L D MT,105000000,2015,41020,Medan,Diesel,Manual
2021 Suzuki Ignis 1.2 GLX AT,140000000,2021,21484,Semarang,Bensin,Otomatis
2019 Daihatsu Sirion R CVT,179500000,2019,,,,CVT
2017 Suzuki Ignis GL MT,100000000,2017,35982,,Bensin,Manual
2016 Suzuki Karimun Wagon R GA 1.0L MT,95000000,2016,39658,,Bensin,Manual
2019 Nissan March L XS 1.2 MT,110000000,2019,32500,Batam,Bensin,Manual
2016 Daihatsu Sirion 1.3L D MT MC SPORT,1250000000,2016,57218,,Diesel,Manual
2015 Mazda 2 GT SKYACTIV,165000000,2015,,,,
2017 Suzuki Baleno HB A/T,155000000,2017,41795,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2014 Suzuki Splash G 1.2L AT,100000000,2014,,,,Otomatis
2013 Ford Fiesta Sport 1.5L MT,120000000,2013,137000,Surabaya,Bensin,Manual
2020 Suzuki Ignis 1.2 GX MT,160000000,2020,40000,Semarang,Bensin,Manual
2020 Suzuki Ignis GX 1.2 AT,130000000,2020,58543,Jember,Bensin,Otomatis
2015 Mitsubishi Mirage GLS,102000000,2015,,,,
2015 Suzuki Splash MT,110000000,2015,15000,Denpasar,Bensin,Manual
2012 Suzuki Swift ST,110000000,2012,,,,
2015 Suzuki Karimun Wagon R GS BLIND VAN Airbag,90000000,2015,,,,Manual
2016 Suzuki Karimun Wagon R AGS GL,90000000,2016,105000,Bandung,Bensin,Otomatis
2012 Kia Picanto SE 1.2L AT,80000000,2012,104413,,Bensin,Otomatis
2019 Suzuki Karimun Wagon R GS BLIND VAN Airbag,110000000,2019,,,,Manual
2016 Daihatsu Sirion R CVT,160000000,2016,,,,CVT
2013 Daihatsu Sirion 1.3L D MT,100000000,2013,83602,Bekasi,Diesel,Manual
2014 Nissan March 1.2L XS SPORT VERSION AUTECH A/T,115000000,2014,,,,
2011 Mazda 2 R AT,110000000,2011,105875,Bandung,Bensin,Otomatis
2019 Suzuki Karimun Wagon R GS GS Airbag,125000000,2019,,,,Manual
2018 Daihatsu Sirion 1.3L D AT,145000000,2018,21587,Medan,Diesel,Otomatis
2016 Daihatsu Sirion 1.3L D MT,105000000,2016,35352,"Jakarta Barat
Lihat Detail Penjual",Diesel,Manual
2022 Suzuki Ignis GX 1.2 AT,170000000,2022,,,,Otomatis
2019 Nissan March 1.2L MT,165000000,2019,41000,Medan,Bensin,Manual
2020 Suzuki Karimun Wagon R GA 1.0L MT,95000000,2020,,,,Manual
2012 Kia Picanto SE 2 M/T,75000000,2012,68000,Batam,Bensin,
2019 Suzuki Karimun Wagon R WAGON R GL M/T LUXURY,125000000,2019,25000,Serang,Bensin,
2013 Suzuki Swift GX AT,150000000,2013,,,,Otomatis
2018 Suzuki Ignis GL MT,125000000,2018,44000,Medan,Bensin,Manual
2015 Suzuki Swift GS MT,150000000,2015,40000,Malang,Bensin,Manual
2019 Suzuki Ignis AGS 1.2 MT,135000000,2019,35000,Medan,Bensin,Manual
2017 Nissan March 1.2L MT,108000000,2017,24000,Bogor,Bensin,Manual
2010 Suzuki Swift GT 3 M/T,97000000,2010,170000,,Bensin,
2017 Suzuki Karimun Wagon R GL 4X2 MT,85000000,2017,,,,Manual
2014 Suzuki Splash GL AT,85000000,2014,122642,Surabaya,Bensin,Otomatis
2016 Daihatsu Sirion 1.3L MT,140000000,2016,,,,Manual
2012 Suzuki Splash GL MT,70000000,2012,74847,,Bensin,Manual
2018 Suzuki Ignis 1.2 GLX,115000000,2018,,,,
2017 Suzuki Karimun Wagon R GS GS Airbag,100000000,2017,45144,,Bensin,Manual
2016 Daihatsu Sirion 1.3L D AT,105000000,2016,32234,,Diesel,Otomatis
2016 Daihatsu Sirion 1.3L D AT MC SPORT,115000000,2016,,,,Otomatis
2016 Daihatsu Sirion 1.3L D FMC DLX AT,115000000,2016,32324,,Bensin,Otomatis
2014 Mitsubishi Mirage GLX,100000000,2014,,,,Manual
2012 Nissan March 1.5 MT,90000000,2012,63747,,Bensin,Manual
2011 Kia Picanto SE 1.2L MT,75000000,2011,67373,,Bensin,Manual
2012 Mazda 2 V AT,113000000,2012,140000,Semarang,Bensin,Otomatis
2010 Suzuki Splash GL AT,70000000,2010,1345,,Bensin,Otomatis
2012 Daihatsu Sirion M MC SPORT A/T,93000000,2012,,,,
2013 Suzuki Splash MT,85000000,2013,89998,,Bensin,Manual
2018 Suzuki Karimun Wagon R GS GS AGS Airbag,94000000,2018,57000,Bandung,Bensin,Otomatis
2013 Ford Fiesta Sport 1.5L AT,118000000,2013,91000,"Tangerang
5 Seat
1498 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Jok Dilapis Kulit
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2013 Kia Picanto 1.2L AT,87000000,2013,70000,Depok,Bensin,Otomatis
2018 Daihatsu Sirion 1.3L D MT,160000000,2018,,,,Manual
2018 Nissan March 1.2L MT,127000000,2018,130000,,Bensin,Manual
2013 Daihatsu Sirion 1.3 RS - M 301 M 602 MT MNB CBU,95000000,2013,,,,Manual
2013 Nissan March 1.2L XS,104000000,2013,76433,Bekasi,Bensin,
2010 Nissan March 1.2 XS AT AUTECH,75500000,2010,147900,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2009 Kia Picanto 1.1L AT,73000000,2009,,,,Otomatis
2011 Daihatsu Sirion 1.3L D MT DELUXE,85000000,2011,133030,"Jakarta Selatan
Lihat Detail Penjual",Diesel,Manual
2016 Mazda 2 ALL NEW SKYACTIV V AT,200000000,2016,77000,,Bensin,Otomatis
2011 Ford Fiesta Trend 1.5L AT,85000000,2011,125000,Depok,Bensin,Otomatis
2013 Nissan March 1.5 MT,147000000,2013,,,,Manual
2020 Suzuki Ignis GL AT,159500000,2020,35000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2021 Suzuki Ignis GX AGS,153500000,2021,69000,"Jakarta Selatan
5 Seat
1197 Cc
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Layar Sentuh
Anti Lock Braking System
Lihat Detail Penjual",Bensin,Otomatis
2013 Daihatsu Sirion 1.3L D AT DELUXE,130000000,2013,40120,Surabaya,Diesel,Otomatis
2017 Nissan March 1.2L XS,112000000,2017,92450,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2021 Daihatsu Sirion 1.3L AT,190000000,2021,9000,Banjarmasin,Bensin,Otomatis
2018 Suzuki Ignis 1.2 GL AT,128000000,2018,19020,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2016 Mitsubishi Mirage 1.2 L AT,110000000,2016,,,,Otomatis
2010 Ford Fiesta Sport 1.5L AT,80000000,2010,130281,Bandung,Bensin,Otomatis
2012 Daihatsu Sirion 1.3L MT,85000000,2012,75000,Bogor,Bensin,Manual
2012 Daihatsu Sirion 1.3L D AT,110000000,2012,,,,Otomatis
2012 Kia Picanto MT,72000000,2012,110000,,Bensin,Manual
2020 Daihatsu Sirion R CVT,170000000,2020,73000,Tegal,Bensin,CVT
2019 Suzuki Karimun Wagon R GL Airbag,90000000,2019,49000,Bandung,Bensin,Manual
2019 Suzuki Ignis 1.2 GX AT,130000000,2019,48000,Bogor,Bensin,Otomatis
2019 Daihatsu Sirion SPORT MT,155000000,2019,,,,Manual
2019 Suzuki Baleno 1.4L GL MT,160000000,2019,140000,Bekasi,Bensin,Manual
2019 Daihatsu Sirion 1.3L D AT,180000000,2019,22600,Depok,Diesel,Otomatis
2018 Suzuki Karimun Wagon R AGS GL,95000000,2018,25000,Surabaya,Bensin,Otomatis
2018 Suzuki Karimun Wagon R GL Airbag,95000000,2018,23000,"Jakarta Barat
5 Seat
998 Cc
Ventilasi Ac Belakang
Power Outlet
Airbag Penumpang Depan
Lampu Kabut Depan
Lihat Detail Penjual",Bensin,Manual
2017 Daihatsu Sirion SPORT AT,130000000,2017,80000,Tegal,Bensin,Otomatis
2016 Suzuki Karimun Wagon R GX 1.0L MT,88000000,2016,111000,,Bensin,Manual
2016 Nissan March 1.2L MT,105000000,2016,,,,Manual
2015 Nissan March 1.2L MT,90000000,2015,70000,,Bensin,Manual
2015 Suzuki Karimun Wagon R GL 4X2 MT,95000000,2015,85000,,Bensin,Manual
2015 Daihatsu Sirion 1.3L D AT SPORT,109000000,2015,,,,Otomatis
2015 Daihatsu Sirion 1.3L AT,130000000,2015,46500,,Bensin,Otomatis
2015 Mazda 2 Hatchback GT 1.5L AT,178000000,2015,,,,Otomatis
2014 Suzuki Splash GL MT,89000000,2014,64947,Sidoarjo,Bensin,Manual
2014 Daihatsu Sirion 1.3L M AT,94000000,2014,108000,"Jakarta Barat
Lihat Detail Penjual",Bensin,Otomatis
2013 Kia Picanto AT 1.2 OPTION,76000000,2013,,,,Otomatis
2013 Kia Picanto SE 1.2L AT,101000000,2013,,,,Otomatis
2013 Suzuki Swift GX MT,105000000,2013,88300,"Jakarta Utara
5 Seat
1372 Cc
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Anti Lock Braking System
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,Manual
2012 Ford Fiesta Sport 1.5L AT,85000000,2012,120000,Bekasi,Bensin,Otomatis
2012 Daihatsu Sirion 1.3L D FMC DLX AT,85000000,2012,94000,"Jakarta Pusat
Lihat Detail Penjual",Bensin,Otomatis
2012 Mazda 2 Hatchback V 1.5L AT,100000000,2012,,,,Otomatis
2012 Mazda 2 R AT,120000000,2012,81499,,Bensin,Otomatis
2012 Daihatsu Sirion 1.3 RS - M 301 M 602 AT MNB CBU,115000000,2012,112000,"Tangerang
Lihat Detail Penjual",Bensin,Otomatis
2012 Mazda 2 Hatchback S 1.5L AT,117000000,2012,,,,Otomatis
2010 Suzuki Splash MT,63000000,2010,210000,,Bensin,Manual
2010 Mazda 2 HB IPM V M/T,85000000,2010,,,,
2008 Suzuki Splash GL MT,85000000,2008,80000,Karawang,Bensin,Manual
2008 Mitsubishi Mirage GLS,92500000,2008,134000,,Bensin,CVT
2006 Suzuki Splash GL 1.2L MT,85000000,2006,,,,Manual
2012 Kia Picanto AT,62500000,2012,1,"Jakarta Barat
Lihat Detail Penjual",Bensin,Otomatis
2020 Honda Civic Hatchback 1.5 RS AT,448000000,2020,22931,,Bensin,Otomatis
2017 Daihatsu Sirion 1.3 RS - M 301 M 602 AT MNB CBU,128000000,2017,74109,,Bensin,Otomatis
2014 Ford Fiesta 1.6 L AT S,89000000,2014,,,,Otomatis
2013 Daihatsu Sirion R CVT,105000000,2013,90000,Bekasi,Bensin,CVT
2024 Suzuki Splash GL 1.2L MT,85000000,2024,112500,,Bensin,Manual
2014 Suzuki Splash STD 1.2L MT,89000000,2014,,,,Manual
2015 Nissan March 1.2L XS AT,109000000,2015,73000,,Bensin,Otomatis
2024 Suzuki Swift SWIFT M/T,130000000,2024,,,,
2012 Suzuki Swift SWIFT M/T,115000000,2012,50000,,Bensin,
2013 Daihatsu Sirion 1.3L AT,95000000,2013,,,,Otomatis
2016 Suzuki Karimun Wagon R GL Airbag,90000000,2016,26000,,Bensin,Manual
2010 Suzuki Swift GT 1.5L AT,108000000,2010,100000,,Bensin,Otomatis
2005 Suzuki Karimun gx 1.0 manual,60000000,2005,,,,Manual
2000 Suzuki Karimun DX,47800000,2000,200000,,Bensin,Manual
2015 Ford Fiesta Ecoboost 1.0L AT,125000000,2015,,,,Otomatis
2013 Suzuki Splash GL 1.5L AT,105000000,2013,123456,Denpasar,Bensin,Otomatis
2007 Suzuki Swift SWIFT M/T,95000000,2007,,,,
2011 Nissan March 1.5L AT,87500000,2011,60000,,Bensin,Otomatis
2014 Nissan March 1.5L AT,115000000,2014,,,,Otomatis
